Data_captura,Hora_captura,Codigo_jogo,Codigo_jogador,Tipo_AEEJ,Codigo_AEEJ,Codigo_expressao
25/03/2018,19:34:58,3,1,1,3,1
16/06/2017,4:21:49,6,1,3,4,2
10/11/2017,11:11:26,4,1,1,8,6
03/03/2018,19:21:31,7,1,3,7,6
04/07/2017,10:21:06,6,1,3,4,2
28/11/2017,14:00:18,5,1,1,1,5
11/08/2017,2:11:52,7,1,1,3,6
21/01/2018,11:44:12,3,1,3,1,2
20/01/2018,15:59:43,4,1,3,3,5
21/12/2017,7:10:27,7,1,3,7,6
17/12/2017,20:11:35,8,1,3,4,2
14/09/2017,23:12:14,6,1,1,8,5
25/10/2017,14:16:34,6,1,3,7,2
14/03/2018,20:51:16,6,1,2,3,5
11/09/2017,21:10:19,7,1,2,8,2
29/11/2017,4:50:14,6,1,1,3,5
20/06/2017,5:21:42,5,1,1,4,4
14/11/2017,1:28:54,6,1,3,8,3
18/10/2017,4:10:10,7,1,3,1,2
02/12/2017,15:30:19,3,1,1,2,6
21/11/2017,6:48:18,5,1,1,3,4
08/01/2018,4:33:14,6,1,1,5,5
13/10/2017,23:10:01,4,1,3,4,1
02/03/2018,15:48:44,8,1,1,1,3
02/07/2017,5:57:54,3,1,3,5,3
20/01/2018,5:25:52,7,1,2,6,3
18/09/2017,21:02:32,4,1,1,7,6
26/07/2017,8:32:08,5,1,3,5,5
02/01/2018,21:09:57,4,1,3,2,5
19/07/2017,7:42:23,8,1,1,8,4
20/04/2017,16:33:50,4,1,1,7,1
19/05/2017,7:35:56,2,1,1,3,5
17/08/2017,10:11:51,1,1,1,8,2
26/11/2017,13:19:11,5,1,2,3,4
02/09/2017,10:31:44,4,1,1,3,4
18/12/2017,14:38:04,8,1,1,3,3
30/10/2017,18:05:00,7,1,1,1,3
11/03/2018,20:09:31,2,1,3,6,1
13/02/2018,18:08:24,1,1,1,3,1
21/04/2017,3:06:00,6,1,1,2,1
14/12/2017,17:09:55,3,1,3,6,2
25/04/2017,16:08:09,3,1,3,8,2
12/06/2017,23:16:49,5,1,3,5,3
10/08/2017,22:09:58,1,1,3,5,2
15/01/2018,20:33:15,5,1,1,4,2
21/10/2017,22:02:08,5,1,3,4,3
03/03/2018,12:32:01,3,1,1,5,3
17/01/2018,6:44:44,2,1,2,4,5
08/05/2017,17:01:38,6,1,1,8,1
27/09/2017,14:42:53,3,1,3,3,5
06/11/2017,14:44:35,4,1,1,5,3
01/04/2018,18:11:59,2,1,2,2,4
14/02/2018,18:16:36,8,1,3,3,4
12/08/2017,21:39:29,7,1,1,1,5
15/10/2017,2:39:17,7,1,3,4,3
22/08/2017,14:51:27,1,1,3,3,6
07/01/2018,23:21:58,2,1,1,2,4
27/08/2017,10:03:57,2,1,1,3,3
26/02/2018,0:47:34,6,1,2,4,1
23/04/2017,13:00:19,2,1,2,6,2
15/02/2018,19:22:39,8,1,1,8,5
20/05/2017,16:20:15,6,1,1,8,1
27/10/2017,16:33:43,4,1,3,3,6
28/09/2017,22:49:45,7,1,2,6,6
10/03/2018,16:43:25,2,1,3,5,3
15/08/2017,7:47:00,2,1,3,8,1
05/08/2017,0:00:10,3,1,2,1,5
23/08/2017,20:00:37,5,1,2,4,4
14/04/2017,20:55:30,3,1,1,3,6
22/01/2018,23:24:42,3,1,1,1,2
13/04/2017,3:47:43,2,1,1,2,4
24/01/2018,1:34:48,2,1,2,5,3
26/08/2017,18:37:27,1,1,3,4,1
19/12/2017,23:54:42,7,1,1,8,2
09/03/2018,9:21:09,1,1,1,6,1
05/08/2017,21:44:44,2,1,3,4,3
27/04/2017,9:28:03,6,1,2,2,3
06/03/2018,0:15:00,8,1,3,8,6
13/01/2018,23:53:05,8,1,3,6,5
17/09/2017,23:14:17,1,1,3,5,3
09/10/2017,13:59:20,6,1,1,6,1
24/07/2017,22:46:07,5,1,2,1,5
20/07/2017,1:01:28,3,1,3,6,5
19/01/2018,5:58:26,4,1,2,8,5
21/07/2017,21:45:42,2,1,2,2,1
26/10/2017,1:16:30,4,1,1,5,3
11/08/2017,3:52:43,5,1,1,8,1
18/02/2018,19:14:13,5,1,1,8,5
12/07/2017,10:32:39,4,1,2,3,4
21/01/2018,7:19:15,2,1,3,3,6
23/12/2017,18:58:08,6,1,3,8,2
01/04/2018,12:36:48,8,1,2,5,6
17/10/2017,17:29:12,1,1,1,5,6
28/09/2017,16:32:07,7,1,2,2,5
16/06/2017,1:27:12,3,1,3,3,3
23/04/2017,6:22:58,1,1,2,7,6
04/10/2017,15:00:39,3,1,1,8,5
23/05/2017,12:56:42,5,1,3,7,6
19/09/2017,18:50:52,6,1,1,6,1
02/04/2018,0:19:47,6,1,1,7,2
09/08/2017,10:05:40,3,1,1,7,1
12/03/2018,18:24:04,7,1,2,6,4
09/03/2018,5:44:51,4,1,3,7,3
27/01/2018,0:31:31,1,1,3,5,2
17/04/2017,22:27:44,7,1,3,4,4
23/07/2017,12:24:13,1,1,2,2,1
13/06/2017,23:46:34,6,1,2,6,2
16/04/2017,15:27:54,8,1,3,5,3
18/07/2017,11:20:46,3,1,3,3,3
10/04/2017,6:12:29,5,1,2,4,3
10/06/2017,18:23:24,1,1,2,8,5
23/04/2017,5:01:05,4,1,2,5,2
07/03/2018,16:10:06,7,1,1,7,6
25/09/2017,5:46:02,8,1,1,7,6
30/05/2017,6:30:57,1,1,1,3,4
11/04/2017,5:28:06,7,1,2,1,6
15/03/2018,14:16:42,5,1,3,8,6
06/12/2017,9:06:52,2,1,3,6,3
10/06/2017,18:35:37,7,1,3,3,3
21/09/2017,0:25:35,4,1,3,5,1
08/10/2017,9:05:13,4,1,2,7,6
18/05/2017,9:32:12,5,1,3,3,5
04/05/2017,2:33:10,2,1,1,2,5
18/01/2018,5:40:49,4,1,3,6,2
26/04/2017,2:53:24,4,1,3,3,3
02/11/2017,19:25:59,7,1,3,8,1
04/02/2018,12:26:48,1,1,1,6,3
08/06/2017,12:02:52,1,1,3,2,6
27/10/2017,20:36:14,4,1,2,7,1
29/07/2017,1:26:02,1,1,2,3,6
10/05/2017,7:07:54,8,1,3,6,1
23/12/2017,22:06:40,6,1,2,6,3
23/08/2017,16:53:29,7,1,2,2,4
05/09/2017,19:01:55,5,1,2,7,1
27/01/2018,5:27:12,6,1,2,3,6
29/05/2017,16:07:32,8,1,3,4,2
13/03/2018,3:06:09,6,1,1,8,2
24/10/2017,19:14:23,4,1,3,2,6
20/03/2018,9:25:57,8,1,1,1,2
11/02/2018,6:52:42,8,1,1,8,2
25/06/2017,6:41:41,1,1,2,2,3
22/10/2017,10:16:16,4,1,3,8,3
05/10/2017,17:08:21,2,1,3,4,3
20/03/2018,1:22:36,8,1,2,8,5
28/02/2018,23:13:18,5,1,1,3,6
24/10/2017,16:19:31,6,1,1,5,2
12/09/2017,8:42:28,5,1,3,8,1
06/06/2017,9:52:59,7,1,2,8,3
26/02/2018,11:52:48,3,1,1,1,5
04/10/2017,13:25:30,8,1,1,6,1
16/07/2017,16:31:59,6,1,1,7,1
22/11/2017,6:16:20,4,1,2,5,3
16/02/2018,3:36:00,3,1,3,4,4
03/09/2017,6:51:04,7,1,1,5,1
26/07/2017,4:37:14,5,1,1,1,2
28/10/2017,1:23:49,4,1,2,3,1
06/02/2018,1:46:06,6,1,1,6,1
29/09/2017,2:16:59,2,1,1,8,5
30/09/2017,23:36:21,1,1,1,1,4
28/07/2017,3:19:58,6,1,1,3,3
06/01/2018,7:26:10,1,1,3,8,5
30/03/2018,12:17:28,5,1,1,6,6
28/02/2018,10:22:44,8,1,3,7,4
26/10/2017,3:28:27,2,1,1,4,2
08/06/2017,4:37:06,2,1,3,8,6
07/04/2017,12:47:20,6,1,2,7,5
13/09/2017,1:33:25,7,1,3,2,5
11/05/2017,23:17:09,4,1,1,6,3
30/11/2017,20:57:04,7,1,1,6,1
12/11/2017,18:12:55,7,1,2,2,3
01/08/2017,5:44:48,3,1,1,4,1
13/11/2017,7:45:00,6,1,2,1,6
04/11/2017,2:28:13,4,1,3,3,1
07/11/2017,3:35:34,2,1,1,1,1
16/06/2017,8:31:11,4,1,3,6,6
13/03/2018,22:33:27,3,1,1,5,6
01/05/2017,0:10:20,2,1,2,7,3
01/04/2018,10:28:33,2,1,1,1,1
09/03/2018,8:20:38,7,1,3,4,3
28/03/2018,5:20:59,8,1,2,4,3
02/10/2017,0:34:57,5,1,2,5,5
17/02/2018,0:58:27,3,1,1,6,5
27/12/2017,9:57:07,6,1,3,3,2
18/09/2017,19:39:16,3,1,3,7,2
17/04/2017,13:59:38,1,1,3,4,6
11/03/2018,2:50:20,8,1,2,3,3
11/07/2017,7:53:01,1,1,2,6,5
24/12/2017,7:44:59,4,1,1,1,2
22/03/2018,0:10:14,7,1,3,4,5
03/10/2017,19:22:20,4,1,1,5,5
12/02/2018,5:09:23,5,1,1,2,5
30/10/2017,12:12:02,3,1,2,5,3
29/08/2017,13:16:19,8,1,2,6,2
24/01/2018,19:52:55,4,1,2,5,4
22/01/2018,23:21:38,8,1,2,4,5
13/01/2018,8:02:24,8,1,1,1,2
30/10/2017,19:48:01,6,1,3,7,2
01/04/2018,11:30:38,7,1,2,2,1
27/09/2017,9:39:18,8,1,3,4,5
20/01/2018,23:43:05,3,1,2,3,5
27/02/2018,8:50:44,4,1,1,4,6
12/06/2017,17:51:38,4,1,2,6,1
03/12/2017,10:00:06,4,1,2,3,6
27/05/2017,9:16:11,3,1,1,7,5
04/04/2017,17:15:15,1,1,3,4,1
03/03/2018,2:16:46,5,1,2,1,1
18/07/2017,14:09:36,8,1,1,4,4
17/06/2017,2:19:29,6,1,1,5,4
27/05/2017,16:36:03,2,1,2,4,1
13/06/2017,1:41:57,7,1,3,2,5
03/07/2017,4:35:21,2,1,3,2,3
11/09/2017,22:16:02,5,1,3,2,5
26/09/2017,23:02:25,4,1,3,8,1
08/07/2017,20:21:05,3,1,3,1,4
31/03/2018,4:35:39,5,1,1,5,4
07/06/2017,14:58:55,2,1,1,3,6
16/10/2017,5:32:22,8,1,3,7,3
29/11/2017,9:01:12,5,1,1,7,6
23/03/2018,15:40:28,2,1,2,6,6
22/09/2017,5:09:50,8,1,2,7,1
22/04/2017,2:04:55,8,1,2,4,1
29/09/2017,0:27:06,6,1,3,8,2
06/12/2017,16:55:37,8,1,3,6,1
23/09/2017,19:23:07,6,1,1,5,6
26/06/2017,1:51:31,2,1,1,2,3
23/12/2017,18:04:56,5,1,2,5,5
27/12/2017,16:27:14,1,1,1,7,1
20/02/2018,16:28:28,1,1,2,1,4
17/06/2017,13:01:02,2,1,2,2,1
04/05/2017,1:20:51,7,1,1,1,2
03/07/2017,20:30:18,4,1,1,6,3
31/08/2017,9:35:48,2,1,1,3,2
11/11/2017,19:32:56,3,1,1,8,4
25/06/2017,0:50:25,3,1,1,6,5
15/12/2017,22:25:40,6,1,2,6,1
30/11/2017,12:01:21,7,1,3,1,3
24/01/2018,23:07:06,6,1,2,7,4
28/04/2017,2:13:58,7,1,1,3,4
07/03/2018,23:08:26,5,1,3,7,5
17/11/2017,19:00:51,5,1,3,2,1
07/09/2017,4:46:32,7,1,3,1,4
15/09/2017,23:36:55,3,1,2,1,3
22/03/2018,3:56:20,8,1,1,7,2
09/07/2017,9:48:36,3,1,3,1,6
31/12/2017,15:26:34,6,1,1,7,1
14/05/2017,12:04:33,4,1,3,3,4
26/06/2017,11:54:44,3,1,3,7,6
29/10/2017,0:24:03,4,1,1,5,4
14/04/2017,5:34:44,4,1,3,2,3
14/08/2017,2:06:42,7,1,3,1,4
29/06/2017,12:51:33,7,1,2,8,1
16/08/2017,6:55:27,8,1,2,6,2
01/09/2017,16:31:23,6,1,1,6,3
05/04/2017,3:51:05,3,1,3,2,3
21/06/2017,0:54:22,3,1,1,2,1
21/05/2017,6:35:51,3,1,2,4,1
08/12/2017,8:54:23,4,1,2,2,1
12/09/2017,21:29:44,3,1,2,4,5
06/08/2017,1:05:47,3,1,1,5,1
14/02/2018,12:11:15,7,1,3,3,2
13/09/2017,7:40:45,3,1,2,6,2
08/11/2017,3:06:28,3,1,2,7,6
07/02/2018,13:51:15,3,1,1,2,4
08/11/2017,2:49:08,4,1,1,8,1
09/05/2017,2:52:13,2,1,1,5,1
13/06/2017,8:59:27,8,1,3,7,3
14/07/2017,5:10:33,2,1,3,3,2
05/08/2017,14:01:43,4,1,1,4,2
01/06/2017,4:50:33,4,1,3,6,4
27/08/2017,7:24:56,3,1,1,1,6
17/09/2017,3:16:20,4,1,1,5,6
13/10/2017,12:19:10,5,1,3,7,4
11/05/2017,20:56:21,8,1,2,7,2
03/07/2017,0:37:06,3,1,3,3,4
27/04/2017,4:36:40,7,1,2,6,2
16/05/2017,10:19:22,1,1,1,8,6
01/03/2018,4:10:33,2,1,3,5,2
21/05/2017,3:58:40,2,1,1,4,1
10/06/2017,19:36:30,4,1,1,8,5
21/11/2017,1:57:35,7,1,1,6,4
14/10/2017,3:23:12,8,1,2,7,6
06/08/2017,3:34:09,6,1,3,7,6
28/05/2017,14:41:15,6,1,2,7,5
19/06/2017,7:47:20,8,1,1,8,2
30/03/2018,11:33:54,1,1,2,1,2
10/05/2017,19:44:41,4,1,2,8,1
21/12/2017,21:22:31,7,1,3,4,4
27/08/2017,8:06:31,7,1,1,2,3
25/10/2017,20:38:05,3,1,2,4,3
26/02/2018,0:11:50,5,1,3,1,5
09/10/2017,0:19:51,3,1,1,6,6
08/10/2017,5:56:34,6,1,2,1,2
20/02/2018,11:00:31,8,1,1,2,4
05/01/2018,19:26:09,7,1,2,1,6
31/01/2018,12:05:07,6,1,1,7,3
12/12/2017,19:29:06,8,1,2,3,6
30/05/2017,19:27:49,1,1,2,5,2
22/07/2017,12:28:04,7,1,2,1,5
03/01/2018,6:07:10,3,1,1,8,5
15/06/2017,9:35:14,2,1,1,5,3
15/08/2017,10:53:19,2,1,2,7,4
20/04/2017,10:06:03,1,1,1,6,4
24/06/2017,21:48:47,7,1,2,2,2
09/04/2017,14:13:27,2,1,2,5,1
30/07/2017,4:38:38,3,1,3,6,5
10/12/2017,11:28:30,2,1,2,7,5
11/03/2018,16:38:26,6,1,2,5,2
05/11/2017,16:46:56,3,1,2,5,5
21/11/2017,18:14:22,1,1,1,1,1
21/06/2017,0:07:57,1,1,1,4,2
19/11/2017,3:43:52,4,1,1,8,3
17/07/2017,13:52:28,8,1,1,7,5
20/06/2017,16:57:49,3,1,1,8,2
22/04/2017,8:31:11,3,1,2,8,3
21/10/2017,1:02:16,1,1,3,3,5
29/11/2017,5:35:40,6,1,2,8,3
10/01/2018,20:26:18,5,1,3,4,4
09/04/2017,18:16:17,8,1,3,2,4
19/12/2017,14:22:09,2,1,1,3,4
19/05/2017,12:46:19,1,1,1,5,6
03/12/2017,3:20:14,2,1,3,5,4
08/04/2017,9:12:34,7,1,2,6,4
03/06/2017,3:15:40,2,1,1,4,1
23/04/2017,8:14:59,6,1,3,3,1
04/05/2017,17:30:07,3,1,2,7,2
19/10/2017,19:51:42,6,1,3,6,5
30/12/2017,18:30:48,8,1,3,1,3
18/05/2017,17:50:52,2,1,1,4,6
17/07/2017,1:31:12,5,1,3,7,5
23/07/2017,19:44:08,3,1,2,2,2
02/03/2018,16:25:29,5,1,2,8,5
08/07/2017,0:59:37,1,1,2,2,3
02/10/2017,3:28:41,1,1,1,1,3
17/05/2017,7:44:27,8,1,1,7,5
27/03/2018,9:20:24,5,1,3,7,5
05/10/2017,8:08:50,5,1,3,3,4
12/03/2018,1:49:28,5,1,3,5,2
02/10/2017,0:59:05,3,1,2,7,6
11/12/2017,9:15:27,8,1,3,1,1
16/01/2018,15:18:11,5,1,3,7,3
13/12/2017,11:33:42,7,1,1,8,5
23/07/2017,6:45:53,8,1,1,8,6
25/04/2017,6:18:48,2,1,2,3,4
21/08/2017,20:00:38,2,1,3,6,4
31/07/2017,10:20:08,1,1,2,1,3
13/06/2017,20:56:53,1,1,2,5,1
01/08/2017,4:03:41,7,1,2,1,1
26/12/2017,18:15:17,5,1,3,8,2
25/07/2017,4:05:09,6,1,3,3,1
22/08/2017,3:17:28,5,1,1,8,4
14/08/2017,10:12:57,4,1,3,4,5
16/09/2017,12:54:24,3,1,2,7,1
14/06/2017,15:12:13,4,1,2,3,4
12/11/2017,11:52:50,7,1,3,4,2
11/08/2017,5:07:55,6,1,3,2,5
09/04/2017,20:15:03,4,1,1,5,3
29/03/2018,0:46:51,2,1,2,5,4
09/11/2017,22:30:48,2,1,1,2,2
12/09/2017,18:15:16,3,1,1,3,3
26/12/2017,8:58:26,1,1,2,8,6
14/02/2018,22:10:22,4,1,2,3,4
13/11/2017,0:48:27,2,1,3,4,6
12/08/2017,10:05:23,2,1,3,5,5
31/05/2017,7:12:33,3,1,3,4,6
24/07/2017,5:39:41,8,1,1,2,5
09/08/2017,9:24:44,3,1,2,6,3
12/07/2017,0:39:23,8,1,2,2,4
16/03/2018,10:17:12,8,1,3,3,4
22/11/2017,19:37:59,5,1,1,5,4
28/10/2017,9:58:01,4,1,3,5,6
02/10/2017,21:06:06,8,1,1,2,1
11/11/2017,20:20:28,8,1,1,3,4
30/06/2017,5:57:28,1,1,3,2,3
29/08/2017,11:54:26,1,1,1,4,5
28/04/2017,3:50:44,2,1,2,8,4
30/10/2017,8:55:06,7,1,1,5,2
21/09/2017,15:57:12,7,1,3,7,6
24/10/2017,3:35:49,5,1,2,1,5
02/02/2018,1:17:38,4,1,3,5,2
23/03/2018,13:34:58,2,1,1,6,1
30/08/2017,8:45:47,5,1,2,4,4
10/12/2017,19:31:07,4,1,1,5,5
05/05/2017,15:48:03,2,1,2,6,1
13/09/2017,9:56:25,8,1,3,1,5
23/03/2018,11:41:56,3,1,3,8,1
18/08/2017,18:29:28,7,1,2,2,5
19/01/2018,5:43:16,6,1,2,5,2
16/07/2017,10:31:07,4,1,1,4,3
15/03/2018,3:44:32,4,1,3,7,2
27/07/2017,7:47:22,3,1,1,3,1
07/01/2018,19:53:09,4,1,1,7,2
30/06/2017,13:51:09,7,1,3,5,5
01/05/2017,6:19:01,7,1,2,3,5
24/09/2017,21:13:34,3,1,2,1,3
12/06/2017,17:02:45,4,1,1,1,3
22/12/2017,12:17:53,8,1,2,3,3
09/11/2017,20:36:24,3,1,3,3,2
