Data_captura,Hora_captura,Codigo_jogo,Codigo_jogador,Tipo_AEEJ,Codigo_AEEJ,Codigo_expressao
17/06/2017,7:28:34,4,4,2,13,6
26/12/2017,13:17:31,2,24,2,16,6
28/07/2017,18:20:17,6,17,1,2,3
28/05/2017,4:00:37,5,4,3,1,4
14/03/2018,23:38:58,6,1,2,6,6
23/12/2017,16:45:26,2,11,3,1,1
15/10/2017,5:53:14,7,8,1,7,5
28/09/2017,21:10:45,1,20,1,4,3
13/12/2017,1:59:18,1,22,3,8,4
19/08/2017,4:51:15,2,11,2,6,5
07/04/2017,1:10:28,1,8,3,14,4
31/12/2017,3:03:31,8,5,2,16,5
12/11/2017,16:09:54,7,21,3,3,4
24/04/2017,2:51:50,4,3,1,6,1
10/01/2018,10:17:10,8,7,1,5,5
28/04/2017,17:10:30,5,16,2,1,1
27/11/2017,7:27:05,7,9,3,13,1
27/12/2017,22:05:16,2,21,1,2,3
15/11/2017,17:11:16,3,2,2,6,1
10/05/2017,13:13:54,4,4,3,11,4
05/10/2017,14:39:15,7,15,1,4,3
23/05/2017,23:52:23,2,13,1,13,1
18/01/2018,7:16:06,8,19,3,16,2
23/01/2018,4:12:23,2,23,3,9,2
29/10/2017,10:45:41,7,8,3,9,5
21/02/2018,4:17:03,4,24,3,4,5
10/12/2017,7:28:49,2,24,3,11,6
09/06/2017,10:40:51,6,20,3,11,5
20/05/2017,21:05:51,7,14,3,2,6
16/02/2018,19:10:41,6,8,3,12,4
14/06/2017,8:46:27,4,10,3,11,3
10/03/2018,22:45:04,4,13,3,3,1
19/08/2017,13:24:49,3,4,3,4,5
28/01/2018,19:32:11,5,17,2,9,6
03/08/2017,7:08:58,8,13,2,1,6
12/01/2018,15:20:05,1,6,2,11,5
26/06/2017,3:17:09,6,22,2,3,4
21/05/2017,13:36:14,7,18,3,12,2
17/11/2017,10:07:01,2,13,1,2,4
17/05/2017,21:06:53,3,1,3,2,4
12/04/2017,23:58:52,6,11,1,12,5
18/10/2017,1:58:00,2,4,2,3,5
20/11/2017,13:52:51,3,24,3,7,4
03/01/2018,18:39:35,1,4,3,9,1
12/10/2017,6:00:53,7,16,3,15,6
01/02/2018,22:01:44,6,17,1,9,2
13/02/2018,20:31:18,6,22,3,14,3
01/12/2017,1:37:27,2,12,2,14,5
18/06/2017,2:02:30,3,5,1,15,1
20/12/2017,20:57:20,4,20,2,5,2
10/10/2017,2:39:03,8,20,1,7,1
12/08/2017,1:39:12,4,15,2,10,6
31/01/2018,10:29:30,8,10,2,4,6
14/01/2018,4:09:41,5,1,2,12,1
31/07/2017,2:22:24,7,13,3,1,2
26/08/2017,5:13:53,4,8,1,5,4
06/02/2018,13:40:50,8,14,3,6,6
14/07/2017,10:04:17,8,21,1,7,3
29/10/2017,2:20:19,3,14,3,13,6
29/07/2017,3:52:21,2,7,1,5,4
09/05/2017,1:38:54,1,8,2,10,3
06/12/2017,5:29:15,5,19,1,12,6
19/07/2017,15:32:18,5,22,3,3,4
28/01/2018,1:24:35,2,1,2,8,4
14/01/2018,9:10:31,4,23,1,4,1
30/09/2017,17:22:40,5,20,1,8,2
19/08/2017,7:48:23,8,11,3,9,3
07/05/2017,21:41:29,4,17,1,8,4
10/06/2017,5:53:28,4,14,2,5,3
09/12/2017,17:56:57,5,24,2,7,1
12/11/2017,2:43:25,4,13,2,8,5
08/05/2017,16:38:10,5,19,1,8,4
18/03/2018,1:49:52,5,21,1,14,2
22/10/2017,19:28:54,1,4,1,5,1
24/12/2017,3:15:17,2,20,1,13,1
17/03/2018,12:31:12,7,20,3,6,4
15/03/2018,12:36:09,3,21,2,2,4
02/08/2017,17:25:16,5,23,3,13,5
13/09/2017,5:40:59,2,1,2,3,5
14/05/2017,14:39:21,6,9,3,9,6
03/01/2018,2:32:20,1,18,1,16,6
07/05/2017,15:54:35,4,3,3,5,5
04/12/2017,20:13:11,5,3,2,14,2
26/09/2017,13:46:30,2,5,1,11,6
21/03/2018,5:54:55,5,11,1,9,2
06/03/2018,17:29:02,3,21,2,6,1
11/08/2017,19:30:29,5,7,3,6,4
25/03/2018,12:14:54,3,2,1,4,4
12/04/2017,9:06:29,3,18,3,16,3
26/05/2017,1:53:55,5,14,1,16,2
26/07/2017,11:44:37,5,10,2,16,1
10/10/2017,6:57:56,5,6,1,7,2
18/10/2017,15:53:38,5,24,2,7,3
06/06/2017,18:57:09,5,17,2,11,4
01/01/2018,23:13:51,1,19,1,8,1
27/10/2017,0:21:24,5,2,2,15,5
20/01/2018,1:45:13,4,23,2,2,6
19/11/2017,9:11:24,5,23,2,10,5
08/03/2018,6:05:39,8,10,3,3,3
27/12/2017,4:07:09,3,21,1,2,6
24/07/2017,9:25:43,8,5,2,15,1
24/04/2017,17:28:21,3,13,3,1,5
15/10/2017,8:27:23,3,8,2,9,6
30/11/2017,21:20:32,1,18,3,1,2
15/04/2017,3:52:43,2,14,3,12,3
11/10/2017,11:04:39,2,5,3,7,4
06/10/2017,19:40:03,6,4,3,6,5
26/08/2017,1:13:58,8,4,2,2,2
12/12/2017,12:27:01,1,3,3,5,3
29/03/2018,15:04:01,6,12,1,10,1
08/06/2017,20:07:52,8,10,3,15,2
03/10/2017,21:52:17,3,13,1,1,1
15/09/2017,8:41:36,6,7,1,16,5
14/04/2017,7:03:14,1,3,2,10,2
15/09/2017,1:17:08,2,10,1,11,2
03/06/2017,10:03:56,3,11,3,15,5
09/04/2017,10:22:27,4,14,3,13,5
17/08/2017,14:32:49,4,2,1,15,4
22/06/2017,8:00:27,3,18,1,15,5
04/11/2017,21:32:18,1,23,1,6,6
08/12/2017,14:48:37,2,24,2,1,6
09/06/2017,3:06:40,3,15,2,8,2
26/02/2018,22:11:39,7,2,1,2,2
20/05/2017,3:56:27,2,10,1,6,5
30/07/2017,6:25:33,7,17,1,9,6
24/01/2018,12:12:54,5,9,1,8,3
28/09/2017,8:13:44,3,18,1,13,4
25/11/2017,8:57:06,3,6,3,3,2
09/03/2018,6:40:42,3,2,2,5,2
07/04/2017,4:12:03,6,1,3,10,1
08/07/2017,5:06:33,4,7,2,13,2
23/06/2017,18:54:25,1,10,2,2,4
03/06/2017,2:47:31,1,20,1,4,4
15/01/2018,16:34:05,4,6,3,5,6
10/07/2017,23:52:24,2,4,2,4,3
04/12/2017,7:34:48,5,12,1,16,2
20/08/2017,15:39:47,2,7,2,12,1
13/08/2017,23:14:47,1,2,3,5,6
28/08/2017,22:05:55,2,13,2,11,6
24/07/2017,2:48:48,2,1,1,14,2
17/06/2017,7:08:45,1,10,2,11,2
30/08/2017,10:35:52,8,16,2,3,2
08/09/2017,12:30:11,6,15,1,13,3
01/11/2017,17:56:01,8,2,2,12,2
25/03/2018,4:03:36,5,9,2,12,3
03/07/2017,18:48:40,7,20,3,14,4
18/03/2018,12:43:08,5,10,3,15,1
11/03/2018,21:18:53,5,22,1,7,4
05/12/2017,19:15:45,1,22,2,5,6
20/10/2017,23:58:43,1,11,3,5,4
04/09/2017,5:23:28,7,12,2,3,6
03/08/2017,19:04:48,1,14,3,3,2
13/05/2017,3:10:22,1,17,2,4,3
20/11/2017,14:16:50,7,14,1,5,2
11/10/2017,11:54:40,1,19,3,4,3
26/12/2017,0:53:23,5,13,2,14,4
16/09/2017,19:43:13,5,1,1,13,1
19/11/2017,21:08:50,5,19,2,8,4
04/08/2017,11:45:09,2,21,2,2,5
26/10/2017,8:54:06,8,18,2,10,1
11/07/2017,13:59:36,3,21,2,8,4
28/02/2018,7:01:03,8,17,1,1,4
21/07/2017,7:49:10,7,10,3,16,5
14/04/2017,5:32:59,5,5,1,4,5
30/01/2018,4:51:49,3,21,1,8,3
09/11/2017,4:57:42,7,13,1,9,5
18/03/2018,9:23:11,5,6,3,8,5
02/12/2017,3:48:25,8,10,3,2,6
13/06/2017,11:57:56,8,3,3,5,3
29/10/2017,0:36:09,8,1,1,7,1
22/06/2017,18:55:36,3,12,1,16,6
05/02/2018,22:49:55,7,7,2,9,1
15/05/2017,0:02:25,4,22,1,1,2
17/02/2018,8:44:50,7,10,1,14,5
18/04/2017,17:24:35,5,12,3,16,4
17/06/2017,12:14:11,4,7,2,12,5
18/12/2017,6:06:30,6,1,2,4,2
02/08/2017,6:49:38,8,22,1,4,6
23/08/2017,11:14:22,1,9,1,9,4
16/12/2017,14:42:15,6,18,3,14,5
04/01/2018,7:11:41,6,5,3,9,6
27/05/2017,5:14:07,8,5,1,12,3
28/08/2017,9:25:00,6,16,1,3,1
27/06/2017,9:36:33,7,7,1,11,5
18/11/2017,20:17:42,8,12,2,2,2
01/03/2018,0:24:48,7,15,1,9,3
06/03/2018,2:26:31,1,18,3,13,5
30/07/2017,20:52:59,4,8,2,16,5
24/02/2018,6:47:03,1,17,3,15,2
25/07/2017,12:12:16,1,1,1,4,1
18/04/2017,17:03:16,4,12,3,15,3
22/11/2017,13:17:08,5,14,3,5,2
10/06/2017,21:12:10,5,10,2,5,3
12/10/2017,20:21:14,1,18,3,3,4
09/10/2017,11:47:29,7,9,2,7,4
06/01/2018,19:02:28,4,22,2,2,1
25/08/2017,21:50:39,5,22,3,1,2
31/10/2017,22:32:11,7,9,3,12,4
30/10/2017,23:50:48,2,22,3,13,5
05/02/2018,23:52:14,3,2,1,3,5
31/10/2017,9:20:40,4,7,3,5,2
04/07/2017,20:53:37,7,22,1,4,5
12/09/2017,3:00:32,2,23,3,6,6
11/05/2017,22:12:32,7,16,1,2,2
07/05/2017,17:06:07,7,19,1,6,5
28/02/2018,1:10:46,8,6,1,7,5
17/07/2017,0:45:44,1,11,1,1,3
24/01/2018,11:08:32,6,18,1,7,1
15/03/2018,11:25:41,2,20,2,15,6
28/05/2017,10:11:04,6,23,3,4,4
21/10/2017,11:48:55,1,3,2,6,2
26/11/2017,17:19:01,4,4,2,8,3
19/01/2018,17:52:05,3,15,2,9,1
26/05/2017,18:54:52,7,7,2,4,2
01/12/2017,9:55:29,1,7,3,4,1
16/01/2018,19:55:12,7,3,3,5,5
15/03/2018,1:48:48,4,23,3,1,2
14/04/2017,8:58:10,7,5,2,13,3
22/05/2017,14:20:45,7,19,2,8,2
06/03/2018,10:54:15,6,8,3,15,3
27/08/2017,6:44:38,1,4,2,1,5
24/07/2017,11:14:04,8,7,2,2,4
20/07/2017,13:19:00,2,22,3,7,3
24/01/2018,11:40:42,7,6,3,3,5
16/04/2017,11:32:53,2,19,1,16,5
15/07/2017,2:24:47,6,8,2,8,6
02/04/2018,23:54:49,5,8,1,9,1
15/05/2017,6:44:48,3,6,3,6,2
20/01/2018,17:06:12,1,5,2,9,3
15/01/2018,11:21:35,2,23,2,1,1
09/08/2017,8:30:53,6,8,3,14,4
12/09/2017,20:39:20,8,12,2,1,2
26/03/2018,17:51:37,2,17,2,14,5
16/07/2017,11:53:09,7,23,2,6,3
28/02/2018,23:19:49,8,15,1,2,1
24/01/2018,11:30:17,3,9,1,6,6
12/06/2017,22:18:17,4,9,2,4,3
07/12/2017,16:43:39,6,6,3,13,1
18/10/2017,12:24:51,6,19,1,11,1
26/11/2017,2:41:50,6,12,3,5,6
17/03/2018,19:21:48,6,21,2,14,6
10/11/2017,20:08:30,4,11,3,16,3
18/11/2017,0:43:11,8,9,2,10,4
08/01/2018,15:38:26,5,17,1,11,4
03/10/2017,6:25:26,7,13,2,6,3
10/08/2017,6:07:32,5,13,1,5,6
01/12/2017,7:12:06,6,22,2,8,2
25/01/2018,22:40:00,7,1,2,13,5
01/06/2017,13:40:12,4,21,3,2,5
19/05/2017,17:19:09,4,8,1,16,5
13/12/2017,22:35:21,6,7,2,9,3
16/04/2017,17:06:36,3,13,2,16,4
02/03/2018,6:04:52,6,9,2,3,3
11/07/2017,4:07:05,6,14,3,8,3
28/08/2017,20:10:24,4,20,1,1,4
22/02/2018,21:53:42,5,15,2,3,5
13/10/2017,17:44:16,6,14,2,4,4
02/02/2018,14:38:17,1,19,2,10,2
29/06/2017,4:22:44,5,8,3,12,3
07/12/2017,17:17:41,5,24,3,8,2
02/12/2017,9:15:27,6,2,1,13,1
27/12/2017,1:48:35,8,24,2,3,4
26/03/2018,14:58:36,5,9,3,16,3
07/03/2018,23:55:32,4,17,1,6,5
20/02/2018,13:30:34,5,3,2,8,6
12/07/2017,10:58:25,8,13,3,8,3
02/01/2018,2:39:28,5,13,1,3,1
01/12/2017,15:44:28,4,23,1,2,6
24/07/2017,21:22:45,7,8,2,6,1
19/03/2018,15:41:36,3,20,2,13,2
22/03/2018,2:22:49,8,15,1,2,5
13/08/2017,7:11:40,3,15,2,10,1
03/03/2018,13:40:39,8,21,3,5,6
10/02/2018,0:23:54,5,3,2,12,2
14/01/2018,8:31:31,1,11,2,14,6
30/10/2017,14:42:00,6,23,1,4,2
29/09/2017,8:28:07,3,19,3,13,3
14/08/2017,7:25:28,1,19,1,3,1
07/02/2018,20:56:28,8,14,1,11,5
16/07/2017,10:25:21,4,24,3,12,5
26/10/2017,7:57:22,8,12,2,5,1
24/09/2017,4:35:34,1,6,2,11,3
25/11/2017,14:20:21,7,19,1,6,2
12/07/2017,5:17:11,5,7,2,9,5
10/08/2017,16:06:04,7,17,3,8,5
26/02/2018,20:53:50,7,2,1,7,4
27/03/2018,6:36:23,6,18,3,14,1
15/01/2018,17:54:35,3,16,3,9,4
20/04/2017,19:47:46,4,7,1,2,2
26/12/2017,19:29:31,4,2,3,15,2
28/02/2018,11:42:08,3,1,3,8,2
27/09/2017,4:20:37,3,14,2,8,2
11/04/2017,14:11:39,4,13,3,6,5
06/12/2017,9:02:32,8,12,3,11,2
31/07/2017,8:05:56,1,23,2,10,3
23/12/2017,19:34:09,4,24,2,2,5
16/03/2018,12:32:12,2,8,1,6,1
05/12/2017,22:54:27,4,9,2,11,1
29/11/2017,18:24:23,2,14,2,16,5
08/07/2017,21:15:29,8,17,3,5,5
13/03/2018,15:27:59,6,11,1,16,3
16/03/2018,0:40:36,8,24,1,5,1
06/12/2017,13:01:09,2,13,1,5,4
05/03/2018,9:44:40,2,11,1,12,1
14/06/2017,3:55:03,3,16,1,4,4
31/10/2017,23:17:20,1,12,3,3,1
21/09/2017,20:03:45,7,2,1,11,1
08/05/2017,3:51:46,3,21,3,14,5
10/03/2018,23:13:18,8,6,2,13,2
18/06/2017,3:07:17,1,5,2,14,2
12/02/2018,9:56:00,3,1,3,4,1
20/11/2017,22:53:56,1,1,1,16,6
19/04/2017,8:12:08,3,15,1,7,3
12/03/2018,4:26:51,6,10,2,15,3
22/12/2017,23:04:11,5,16,2,16,1
01/11/2017,3:59:39,1,15,2,7,3
19/04/2017,21:13:37,8,8,3,6,1
31/10/2017,19:21:04,2,21,2,16,6
08/04/2017,9:33:23,6,17,2,4,3
03/12/2017,2:34:35,5,21,3,1,3
17/11/2017,19:57:49,7,7,1,12,5
02/02/2018,19:44:00,1,12,1,3,2
06/11/2017,4:27:41,7,6,2,5,6
19/02/2018,18:43:07,7,3,3,7,3
30/11/2017,16:00:42,4,3,1,11,2
22/11/2017,14:21:11,4,2,1,4,6
18/02/2018,4:25:24,2,15,2,10,6
04/10/2017,16:17:42,3,24,3,6,6
14/11/2017,9:44:46,7,10,2,5,5
17/02/2018,2:30:40,4,1,2,6,3
25/04/2017,13:33:11,7,5,1,8,5
04/10/2017,4:51:51,3,23,1,2,2
11/01/2018,11:28:08,1,3,2,16,3
15/01/2018,16:08:23,4,24,2,12,2
10/11/2017,4:15:24,2,20,1,5,4
15/01/2018,14:38:01,7,7,1,13,1
04/01/2018,13:33:03,8,12,1,4,3
21/03/2018,0:11:17,3,19,3,13,2
31/07/2017,7:06:01,7,3,1,15,4
01/11/2017,22:09:07,5,21,1,8,3
18/09/2017,1:04:54,3,10,3,15,6
07/02/2018,23:05:46,4,13,3,16,5
04/09/2017,6:21:01,4,12,1,4,1
26/03/2018,14:55:08,7,13,2,15,3
20/10/2017,10:38:29,2,7,1,2,3
23/07/2017,8:10:14,5,15,3,3,1
08/07/2017,4:48:24,7,17,1,2,3
19/08/2017,19:23:05,5,2,1,2,6
05/10/2017,17:25:06,7,14,1,12,3
12/10/2017,23:17:41,3,3,3,8,2
12/03/2018,18:36:40,7,21,3,12,1
16/02/2018,23:19:51,2,8,2,11,4
28/12/2017,14:10:24,4,6,1,6,1
06/08/2017,15:58:56,8,23,3,11,2
25/09/2017,8:24:42,6,14,3,6,6
07/03/2018,11:41:30,8,3,1,1,3
16/09/2017,11:50:30,5,9,2,13,4
04/04/2017,9:34:31,4,3,3,11,4
21/03/2018,16:33:22,1,6,2,15,4
14/06/2017,16:49:33,3,13,1,5,3
05/07/2017,0:47:44,3,4,1,2,6
10/02/2018,4:23:54,2,20,2,5,3
02/08/2017,21:23:43,3,16,1,15,6
28/01/2018,19:40:54,5,12,2,9,1
10/01/2018,12:30:05,6,21,1,6,6
24/04/2017,6:00:02,2,23,1,5,4
06/04/2017,10:43:31,2,5,3,13,4
19/07/2017,16:21:13,7,15,3,2,3
08/08/2017,10:03:55,3,7,3,4,3
22/11/2017,13:49:24,3,11,3,13,2
21/06/2017,18:38:46,5,7,1,6,1
19/02/2018,4:28:20,6,1,3,10,6
13/08/2017,7:07:56,2,22,2,10,6
26/01/2018,13:59:35,5,8,1,15,2
21/03/2018,9:12:43,6,10,1,5,5
17/01/2018,22:22:08,8,10,1,9,6
10/07/2017,21:06:48,7,19,3,3,6
18/05/2017,7:13:51,8,12,3,4,4
27/04/2017,23:23:04,4,19,1,5,4
21/06/2017,12:47:04,5,18,1,4,1
27/01/2018,18:05:43,4,8,2,6,5
05/06/2017,1:42:13,7,23,1,10,5
08/11/2017,4:36:13,8,17,2,9,2
26/07/2017,11:12:07,5,6,3,5,4
12/11/2017,10:04:24,2,15,2,15,5
08/06/2017,19:49:55,1,1,1,3,2
16/07/2017,1:45:41,6,7,3,8,5
06/11/2017,0:32:24,3,15,3,3,5
01/08/2017,0:07:44,2,8,3,2,5
04/05/2017,18:22:35,6,7,2,2,4
09/07/2017,10:40:19,7,2,3,12,1
05/05/2017,15:58:19,2,24,1,16,4
04/11/2017,23:15:30,3,7,2,9,6
08/05/2017,16:24:12,2,14,2,11,3
25/01/2018,1:53:28,8,9,1,16,5
16/05/2017,23:50:29,6,22,2,9,5
12/10/2017,0:51:58,6,19,2,8,2
