Data_captura,Hora_captura,Codigo_jogo,Codigo_jogador,Tipo_AEEJ,Codigo_AEEJ,Codigo_expressao
07/06/2017,8:28:23,4,17,2,5,1
26/11/2017,14:09:45,4,13,3,5,1
14/06/2017,13:18:44,6,3,1,6,3
19/02/2018,0:54:46,4,15,3,5,3
24/01/2018,15:26:44,4,13,1,1,5
09/03/2018,17:52:42,4,11,2,3,5
30/04/2017,8:58:26,3,21,1,3,6
23/07/2017,6:53:14,7,17,3,8,2
26/09/2017,8:04:23,7,20,1,5,3
11/11/2017,13:15:49,8,6,1,4,3
07/07/2017,2:46:41,3,9,1,4,4
06/01/2018,12:26:13,8,20,3,2,1
14/04/2017,0:49:37,5,14,1,8,5
16/03/2018,7:37:38,8,20,3,8,4
16/07/2017,5:45:44,3,16,2,2,6
10/10/2017,5:35:05,7,17,2,2,1
24/02/2018,14:25:36,6,21,2,2,2
05/03/2018,18:12:41,7,16,3,7,3
05/10/2017,2:18:15,2,20,1,4,1
20/03/2018,16:55:27,6,9,3,6,5
23/02/2018,17:49:40,7,20,2,3,1
24/04/2017,8:46:45,6,19,1,8,4
13/06/2017,10:52:04,1,7,2,2,2
31/10/2017,7:48:56,8,8,3,1,4
23/04/2017,19:41:54,2,24,2,7,6
17/07/2017,12:28:14,7,10,2,1,4
14/03/2018,19:16:50,3,9,2,3,6
31/03/2018,22:22:47,4,22,3,3,1
22/06/2017,19:29:06,1,18,2,8,2
07/02/2018,5:52:41,2,9,3,2,5
04/11/2017,3:58:25,2,7,1,4,4
24/09/2017,5:31:01,6,1,3,3,3
02/01/2018,4:18:19,2,5,1,1,6
18/11/2017,3:46:44,5,9,2,5,6
21/01/2018,22:15:14,3,1,3,7,2
28/12/2017,21:39:53,5,9,1,4,3
07/04/2017,2:09:50,1,6,1,1,6
11/07/2017,11:43:00,5,7,2,1,1
23/03/2018,5:22:46,4,12,2,2,5
28/10/2017,9:55:49,4,16,2,5,6
12/01/2018,12:50:27,1,22,3,2,6
10/05/2017,8:23:20,7,14,3,5,6
11/07/2017,23:26:56,1,14,2,8,3
12/04/2017,0:49:14,2,15,2,1,3
10/01/2018,1:30:16,3,1,3,7,2
30/07/2017,9:08:59,2,22,1,3,4
29/08/2017,14:34:33,4,19,1,7,3
07/10/2017,13:44:32,7,4,2,8,4
13/03/2018,3:42:28,4,23,1,8,1
22/09/2017,22:07:22,6,10,1,6,5
10/12/2017,11:13:03,6,2,1,3,4
18/01/2018,12:17:00,7,13,1,5,1
15/10/2017,15:50:48,3,6,3,5,5
12/06/2017,7:25:23,3,9,2,7,3
05/07/2017,8:27:30,7,20,2,8,6
01/04/2018,15:29:29,1,7,1,2,3
08/11/2017,8:10:08,7,24,2,2,4
12/10/2017,4:21:21,3,1,2,7,2
14/03/2018,16:23:23,1,13,1,6,5
25/05/2017,11:42:07,1,23,2,5,1
12/08/2017,15:43:56,7,20,3,6,5
24/09/2017,6:38:30,3,16,3,8,6
13/07/2017,12:18:30,3,23,1,4,3
13/02/2018,4:27:34,4,7,1,7,3
05/12/2017,23:19:06,4,9,3,7,3
14/12/2017,8:33:33,7,12,2,4,4
06/01/2018,1:49:39,2,14,3,1,1
09/09/2017,15:43:46,8,16,1,2,6
04/04/2017,11:50:52,2,13,1,3,5
21/03/2018,22:34:57,2,4,2,6,6
20/04/2017,21:12:40,3,8,3,2,1
22/03/2018,17:21:34,8,14,3,3,3
14/09/2017,3:19:21,2,4,3,5,5
09/02/2018,4:24:32,7,14,1,8,2
17/01/2018,0:28:01,5,3,3,1,3
21/08/2017,10:15:17,4,22,2,6,4
24/08/2017,6:01:31,8,10,3,2,5
12/06/2017,23:20:17,6,14,1,7,5
06/12/2017,22:14:40,8,17,1,1,5
14/01/2018,17:31:22,2,7,1,8,5
23/08/2017,6:55:24,2,7,2,7,4
23/07/2017,22:18:21,8,20,3,5,1
15/02/2018,12:28:43,6,4,2,8,4
02/11/2017,9:52:39,3,20,1,2,6
28/06/2017,11:23:48,3,9,2,4,4
02/03/2018,19:54:22,4,24,2,5,2
08/03/2018,16:37:21,2,6,1,5,3
14/11/2017,2:08:24,6,12,1,2,2
18/08/2017,11:49:25,7,21,1,2,3
13/11/2017,1:37:19,2,3,3,5,5
21/08/2017,7:36:37,8,20,2,4,5
21/01/2018,13:50:59,7,20,2,3,2
30/09/2017,7:55:15,2,21,2,2,4
23/07/2017,6:03:51,4,15,2,7,4
18/08/2017,22:12:14,7,3,1,1,1
19/04/2017,0:32:14,6,9,3,8,4
23/05/2017,2:33:21,8,21,3,6,6
31/05/2017,12:26:05,2,23,3,2,6
13/07/2017,19:42:23,7,21,3,2,6
29/06/2017,17:08:06,4,20,2,2,6
10/06/2017,5:26:46,4,16,1,8,1
05/08/2017,23:40:11,1,22,2,1,2
11/02/2018,20:05:10,4,11,3,7,4
24/01/2018,1:34:04,8,9,3,4,4
13/01/2018,6:27:40,4,2,1,7,6
21/04/2017,10:36:56,7,23,3,2,3
29/05/2017,5:06:27,6,10,2,3,4
25/02/2018,11:17:40,8,8,2,6,4
06/01/2018,19:03:23,2,3,2,2,5
20/08/2017,10:08:09,4,15,3,3,6
14/02/2018,14:06:49,5,2,1,1,6
12/09/2017,17:38:19,6,8,1,6,1
03/10/2017,7:10:39,8,19,2,8,6
10/10/2017,1:53:14,7,7,2,6,3
23/04/2017,8:49:22,2,14,1,5,2
11/11/2017,23:49:22,7,8,1,1,2
19/07/2017,3:45:12,5,11,3,3,4
28/10/2017,21:08:17,7,10,2,6,1
10/02/2018,13:22:51,4,12,2,7,1
23/09/2017,8:57:33,7,11,1,3,3
19/11/2017,18:48:23,3,22,2,4,4
03/02/2018,14:34:42,6,21,1,6,5
24/12/2017,13:32:45,3,21,2,1,6
02/02/2018,6:26:40,1,4,2,1,5
18/01/2018,13:20:55,2,6,3,5,4
23/03/2018,21:13:55,6,5,2,1,6
20/10/2017,9:18:19,8,4,3,6,2
30/01/2018,23:58:12,3,4,2,3,6
18/06/2017,20:55:10,1,13,1,5,2
16/09/2017,15:28:04,6,9,3,3,6
27/10/2017,2:33:57,8,7,1,7,6
24/03/2018,20:15:47,6,21,1,5,2
29/04/2017,22:03:24,2,13,2,3,5
18/01/2018,2:43:45,3,13,2,7,1
02/01/2018,7:30:06,3,17,1,3,6
12/07/2017,4:00:33,4,14,2,3,1
17/02/2018,12:29:11,1,3,2,6,3
14/08/2017,22:06:12,8,9,2,5,1
25/01/2018,6:34:23,7,7,1,7,2
23/05/2017,9:47:06,1,12,3,7,3
10/07/2017,5:13:26,8,18,1,2,4
29/09/2017,18:09:11,2,10,1,8,1
20/11/2017,9:55:10,2,9,1,5,5
06/01/2018,22:09:27,5,8,1,6,5
15/01/2018,14:52:45,4,7,1,2,2
26/09/2017,19:46:23,4,23,1,3,6
24/06/2017,3:35:26,7,19,1,3,6
23/01/2018,16:02:41,2,7,2,3,1
14/10/2017,22:44:26,2,17,3,1,2
26/12/2017,0:28:51,4,15,3,6,1
04/10/2017,21:54:44,2,24,2,1,6
07/12/2017,6:44:03,2,1,2,4,5
25/07/2017,18:57:02,4,19,1,6,1
20/05/2017,1:45:34,7,24,3,5,6
10/01/2018,18:56:35,6,12,3,4,5
03/11/2017,21:20:22,6,2,1,8,3
18/07/2017,8:43:57,6,15,2,7,5
12/11/2017,8:11:38,8,13,2,3,5
03/11/2017,14:57:17,3,5,2,4,6
08/11/2017,13:05:57,3,10,2,4,1
05/10/2017,5:36:14,7,1,3,3,3
19/12/2017,8:13:39,5,14,1,1,5
25/06/2017,17:13:43,6,17,3,7,4
04/06/2017,22:28:55,5,24,3,4,5
12/08/2017,2:03:56,1,1,3,2,6
10/09/2017,23:12:47,5,8,2,4,6
31/03/2018,19:17:15,4,11,1,6,6
11/08/2017,6:39:03,5,5,3,6,5
23/05/2017,5:53:17,5,11,1,6,5
11/01/2018,10:14:10,4,21,2,7,4
22/02/2018,22:59:13,2,5,3,7,3
24/01/2018,5:07:25,1,2,3,5,3
19/07/2017,4:23:07,7,19,2,8,4
05/01/2018,2:15:16,5,1,3,6,6
21/06/2017,17:20:58,2,16,3,1,5
17/03/2018,0:34:31,8,7,2,6,5
14/11/2017,9:04:44,6,17,1,4,1
02/03/2018,16:01:17,7,3,1,2,4
25/08/2017,21:38:05,1,1,1,2,3
05/02/2018,16:13:14,8,13,2,8,2
10/06/2017,23:49:00,3,6,1,3,4
25/04/2017,7:29:36,8,10,1,4,4
11/02/2018,19:39:34,3,9,2,8,1
11/12/2017,1:05:09,4,8,3,7,1
07/06/2017,22:01:24,7,19,3,1,6
20/02/2018,19:20:16,8,4,3,8,1
11/03/2018,1:38:46,2,15,1,6,4
10/01/2018,22:25:58,5,23,1,1,1
29/11/2017,22:54:31,6,24,3,2,3
24/11/2017,19:05:30,4,19,2,4,5
14/06/2017,23:57:22,4,24,3,6,5
15/07/2017,22:13:45,8,23,3,5,1
08/11/2017,2:38:57,5,16,1,2,5
04/06/2017,17:17:30,1,22,3,6,5
14/06/2017,9:10:43,8,10,2,1,6
15/05/2017,9:28:34,7,24,1,4,6
20/09/2017,5:48:53,4,24,2,4,3
17/10/2017,18:34:16,6,1,3,5,3
26/03/2018,12:53:55,8,7,1,8,1
20/02/2018,9:08:43,5,13,2,5,3
18/10/2017,3:24:02,2,3,2,1,6
01/11/2017,14:45:29,8,11,1,7,2
27/09/2017,13:14:22,2,7,2,5,2
01/12/2017,11:46:31,7,23,1,8,4
08/01/2018,23:41:32,7,10,1,3,4
15/12/2017,5:00:01,7,6,2,2,1
25/06/2017,14:29:59,6,14,1,3,6
14/05/2017,22:44:32,6,17,2,3,1
26/02/2018,15:16:56,3,19,2,7,5
16/11/2017,15:14:57,8,19,1,4,1
09/08/2017,19:12:10,5,10,1,8,2
22/08/2017,23:56:22,8,7,1,8,4
14/03/2018,19:47:30,4,5,1,8,1
07/12/2017,5:11:30,2,10,3,8,4
22/10/2017,0:19:52,7,16,1,8,3
19/07/2017,22:55:57,7,5,2,3,6
05/08/2017,21:36:58,8,12,1,4,2
01/05/2017,11:09:33,6,1,2,2,2
12/02/2018,5:45:06,5,19,3,7,4
07/11/2017,0:09:18,6,7,3,4,4
13/08/2017,9:38:13,7,17,1,4,5
03/03/2018,11:07:40,4,10,3,1,6
11/10/2017,13:46:57,7,17,1,6,3
29/03/2018,12:46:33,6,10,3,2,4
26/09/2017,17:23:16,7,22,1,3,6
05/03/2018,5:35:14,6,10,3,4,3
20/08/2017,19:59:30,5,10,1,3,5
03/06/2017,5:19:30,2,4,3,1,6
20/10/2017,16:32:33,1,15,1,5,1
03/02/2018,20:35:54,3,9,2,5,4
16/02/2018,14:21:43,8,20,2,6,5
30/11/2017,5:28:06,8,13,1,1,6
16/11/2017,20:00:53,2,3,2,3,4
07/11/2017,12:38:30,6,16,3,6,5
09/12/2017,21:33:23,1,22,1,7,6
04/10/2017,11:44:50,5,8,3,7,5
10/10/2017,3:41:28,4,14,3,8,3
17/03/2018,7:44:35,2,11,1,6,2
06/04/2017,3:40:18,6,21,1,7,1
20/07/2017,8:57:38,3,14,2,8,5
20/04/2017,16:58:11,6,13,1,5,1
12/05/2017,1:57:09,4,16,3,2,1
22/02/2018,14:31:59,8,18,2,2,6
01/02/2018,13:55:53,6,20,3,7,5
01/10/2017,13:21:44,5,8,3,8,2
24/12/2017,7:46:34,2,21,1,8,1
26/10/2017,13:51:14,6,10,1,8,2
16/08/2017,0:01:29,2,8,2,6,6
13/03/2018,15:55:15,2,8,3,1,2
20/09/2017,12:11:50,7,22,1,5,4
17/08/2017,18:52:28,4,18,3,1,5
18/05/2017,18:04:55,2,2,3,4,3
08/07/2017,0:03:47,8,21,2,4,5
22/02/2018,19:13:34,3,12,2,1,6
27/10/2017,22:56:46,7,2,2,6,6
24/01/2018,11:31:48,8,9,1,3,1
25/01/2018,4:22:52,4,7,1,8,4
23/01/2018,15:07:33,3,1,2,4,6
30/09/2017,7:47:57,5,14,3,2,1
19/08/2017,22:12:47,2,19,1,6,4
12/08/2017,21:15:16,4,7,3,6,6
24/10/2017,7:11:12,5,18,2,7,2
18/10/2017,18:35:11,3,21,3,4,4
27/06/2017,9:30:55,8,15,1,1,2
09/12/2017,9:42:08,8,13,1,3,6
19/02/2018,14:22:15,2,7,2,4,1
19/03/2018,12:54:05,7,7,3,8,3
03/09/2017,18:52:45,8,13,1,7,6
22/10/2017,7:53:47,5,4,3,8,3
08/10/2017,3:40:47,3,14,1,6,3
03/04/2018,0:30:29,5,1,3,8,5
01/10/2017,7:45:48,8,9,2,6,5
08/11/2017,8:08:35,2,24,3,1,4
16/10/2017,14:16:59,3,6,3,8,3
11/09/2017,14:04:49,5,20,1,3,5
09/03/2018,10:52:27,2,20,1,8,6
03/07/2017,6:20:15,8,13,1,7,6
21/10/2017,20:41:06,4,3,3,8,2
06/08/2017,9:38:00,6,2,2,7,3
04/02/2018,17:06:20,6,5,3,8,3
25/06/2017,4:44:55,3,7,3,1,5
28/06/2017,6:35:00,5,14,2,7,6
09/10/2017,13:46:30,2,3,2,3,4
26/05/2017,10:39:48,5,3,3,5,4
15/10/2017,10:22:07,8,22,3,5,3
28/10/2017,11:06:13,4,11,2,1,6
03/03/2018,22:18:02,3,14,3,5,5
23/12/2017,17:11:10,6,16,1,6,4
16/04/2017,19:34:36,4,9,3,6,6
04/07/2017,14:06:16,4,6,1,7,2
19/07/2017,14:34:28,1,22,3,7,1
10/01/2018,10:16:35,5,4,1,8,4
15/11/2017,7:10:26,2,15,1,1,6
24/03/2018,6:00:48,1,24,2,5,2
15/04/2017,20:29:46,5,23,2,4,4
23/04/2017,15:34:07,2,18,1,5,6
07/08/2017,23:48:17,1,4,3,2,1
03/09/2017,6:23:02,6,3,1,5,3
06/10/2017,10:19:47,2,24,1,2,2
16/06/2017,20:06:09,1,18,2,3,3
27/11/2017,8:44:53,8,10,2,1,3
09/11/2017,21:40:15,8,1,3,2,4
20/07/2017,7:15:28,8,5,1,5,2
21/07/2017,0:13:05,2,20,1,8,5
07/07/2017,2:55:49,6,10,3,1,2
06/11/2017,4:56:41,4,7,2,2,2
10/10/2017,20:04:54,6,11,1,5,2
06/06/2017,4:23:06,5,14,2,6,6
16/11/2017,10:14:59,8,9,1,7,1
10/09/2017,15:50:59,8,6,2,1,4
27/04/2017,21:33:00,2,5,2,8,2
07/05/2017,6:59:50,4,2,3,8,5
16/06/2017,14:21:34,6,17,3,8,1
29/04/2017,22:15:47,8,14,1,3,2
14/07/2017,4:43:56,7,24,2,3,5
21/12/2017,7:04:31,1,1,1,3,1
23/03/2018,21:24:19,5,4,3,4,5
05/12/2017,14:13:09,8,21,3,4,4
22/08/2017,12:26:30,7,19,1,8,1
09/12/2017,22:04:49,4,7,1,6,1
28/05/2017,8:50:41,8,18,3,2,4
12/05/2017,8:32:47,7,18,3,6,4
22/06/2017,23:19:25,2,8,2,5,1
18/01/2018,16:53:41,5,19,1,2,3
19/03/2018,7:43:24,2,12,1,7,6
20/12/2017,23:19:33,3,19,1,4,2
20/01/2018,17:45:48,3,10,3,4,5
01/01/2018,11:50:18,3,14,3,3,4
19/03/2018,8:52:44,4,19,3,2,1
05/02/2018,17:58:17,8,3,2,7,2
16/12/2017,18:11:47,5,17,2,3,6
25/02/2018,19:26:39,4,7,3,8,4
21/03/2018,11:10:55,3,17,3,8,3
05/01/2018,5:46:57,6,12,2,4,1
27/04/2017,7:49:05,2,16,3,6,5
23/08/2017,20:07:24,7,1,2,8,4
22/01/2018,0:48:16,1,10,1,1,5
29/08/2017,14:48:03,4,4,3,4,4
19/12/2017,12:01:00,8,9,1,4,1
12/11/2017,17:57:40,4,23,3,6,6
03/01/2018,21:48:54,1,9,3,6,4
16/01/2018,20:17:20,1,5,2,5,6
17/12/2017,3:06:45,7,19,2,3,1
03/04/2018,16:08:39,7,11,3,6,4
30/05/2017,20:29:44,8,22,1,3,1
22/05/2017,1:54:36,3,17,2,1,6
12/07/2017,8:40:09,8,19,1,8,4
19/11/2017,14:08:04,7,20,3,2,5
23/01/2018,5:40:02,5,11,3,7,3
27/10/2017,20:33:01,2,22,3,2,3
15/05/2017,14:13:47,5,24,1,5,2
22/05/2017,8:44:27,5,10,3,3,2
05/06/2017,22:45:51,7,21,3,7,5
28/05/2017,11:14:37,1,7,3,8,4
22/01/2018,18:35:50,4,15,3,2,3
06/11/2017,17:02:01,6,13,2,7,2
15/04/2017,18:10:35,5,11,3,5,4
01/05/2017,0:45:53,4,11,2,2,4
17/05/2017,15:39:48,6,21,2,1,5
10/04/2017,0:13:38,2,19,3,1,6
30/12/2017,14:25:02,5,5,2,2,6
02/07/2017,9:43:01,6,12,3,2,1
23/01/2018,10:40:02,7,16,2,5,2
06/10/2017,3:15:43,1,10,3,8,2
07/07/2017,13:33:23,6,11,2,5,1
08/09/2017,21:40:37,6,11,2,1,3
06/08/2017,23:17:21,2,14,2,2,1
28/03/2018,5:00:30,1,24,2,1,2
30/09/2017,11:01:35,4,19,1,2,1
11/10/2017,13:02:19,5,7,2,2,6
08/01/2018,8:04:58,8,9,1,6,2
04/02/2018,1:24:54,4,14,1,1,2
06/04/2017,13:10:48,7,19,2,8,5
08/07/2017,9:04:09,5,11,2,3,6
05/04/2017,6:09:41,1,16,3,4,5
15/01/2018,20:42:22,4,2,3,7,4
06/01/2018,1:47:36,7,5,2,4,4
16/03/2018,12:33:26,2,13,3,6,6
26/11/2017,5:16:03,2,21,2,7,4
06/04/2017,12:31:42,8,22,1,8,4
02/09/2017,2:25:01,8,23,2,3,4
15/09/2017,4:17:16,4,4,1,8,1
14/09/2017,20:21:27,4,15,1,3,3
28/09/2017,8:56:31,8,18,3,5,4
30/12/2017,21:18:41,1,7,3,2,4
20/11/2017,22:28:25,7,15,3,4,3
17/11/2017,11:15:01,6,4,3,7,6
14/09/2017,13:32:49,4,11,1,4,5
28/11/2017,0:43:08,8,14,3,8,3
14/05/2017,20:11:20,8,4,3,1,6
14/11/2017,23:55:20,4,12,3,3,4
03/12/2017,22:42:42,3,4,2,3,2
18/08/2017,22:46:01,4,19,1,7,3
17/11/2017,3:49:50,8,1,1,7,3
15/12/2017,12:16:44,5,22,2,4,2
02/06/2017,6:30:23,6,2,3,8,2
29/10/2017,3:09:23,5,13,1,1,1
