Data_captura,Hora_captura,Codigo_jogo,Codigo_jogador,Tipo_AEEJ,Codigo_AEEJ,Codigo_expressao
28/06/2017,0:41:19,4,19,3,7,1
20/10/2017,0:38:25,6,17,2,2,4
23/04/2017,0:55:22,6,8,1,4,3
09/08/2017,0:06:40,4,14,1,2,3
04/08/2017,0:21:16,5,8,2,7,6
03/08/2017,1:57:50,3,20,1,7,1
04/12/2017,1:46:22,3,6,1,7,6
03/04/2018,1:35:48,4,21,2,5,1
19/03/2018,0:58:27,5,2,2,3,4
20/01/2018,0:24:42,7,11,2,3,2
28/09/2017,0:26:17,4,10,2,7,3
15/09/2017,0:32:42,4,14,1,5,5
18/11/2017,0:56:54,6,13,1,8,5
18/03/2018,1:05:47,5,15,3,7,2
04/06/2017,1:39:27,3,2,3,6,3
05/03/2018,1:22:26,4,3,2,6,1
16/07/2017,0:21:26,6,18,2,1,2
21/07/2017,1:11:36,3,6,1,5,4
06/12/2017,0:15:25,4,11,2,2,3
11/03/2018,0:28:08,2,4,3,1,5
09/08/2017,0:34:31,1,8,3,2,3
14/12/2017,1:06:16,8,16,1,1,1
28/09/2017,1:53:10,2,21,3,1,5
01/02/2018,0:19:34,8,13,1,6,1
03/01/2018,0:52:26,3,16,3,5,3
03/07/2017,0:13:06,7,13,1,7,3
14/06/2017,0:55:18,8,15,2,1,4
17/11/2017,1:43:26,7,6,1,6,5
25/05/2017,0:27:48,8,2,1,7,5
04/11/2017,0:10:55,4,19,3,7,6
10/03/2018,1:56:48,8,17,1,6,5
29/11/2017,0:06:30,1,20,3,5,6
18/08/2017,1:07:39,2,9,3,7,1
06/12/2017,1:01:20,4,1,3,6,2
26/06/2017,1:35:53,7,14,2,1,6
06/08/2017,0:19:57,6,13,2,1,3
21/12/2017,0:26:34,3,19,1,5,4
02/11/2017,1:29:40,4,6,1,3,6
19/06/2017,0:55:57,6,4,2,1,1
26/10/2017,1:15:06,6,18,3,3,2
28/04/2017,1:43:36,8,2,1,6,4
02/04/2018,0:14:35,3,23,1,2,5
23/01/2018,1:19:02,7,23,3,7,5
30/05/2017,0:23:56,8,15,1,5,6
02/10/2017,0:35:07,5,6,3,8,4
06/07/2017,0:20:27,8,24,3,7,6
26/12/2017,0:36:30,7,23,2,7,1
17/04/2017,0:37:16,4,5,3,4,1
01/02/2018,1:13:02,4,15,1,8,2
27/12/2017,1:38:24,8,10,1,7,1
09/01/2018,1:49:18,3,3,1,4,1
10/06/2017,1:13:31,7,5,2,4,2
08/10/2017,0:57:35,1,20,2,5,4
12/02/2018,1:15:52,5,11,2,1,4
01/08/2017,0:09:22,4,23,2,1,5
09/11/2017,0:46:35,2,2,3,3,4
29/05/2017,0:56:18,3,3,1,6,1
30/04/2017,1:47:06,6,18,2,3,5
13/02/2018,0:49:53,3,12,3,5,1
26/06/2017,1:32:27,3,4,2,8,5
01/03/2018,1:58:26,6,19,1,6,4
02/06/2017,0:36:20,2,7,3,5,2
31/01/2018,0:45:47,7,12,3,8,2
14/11/2017,0:37:25,2,23,3,7,1
18/11/2017,0:56:57,3,5,2,2,2
20/07/2017,1:48:42,7,15,3,4,1
13/10/2017,0:47:09,2,10,3,4,6
10/02/2018,0:51:22,7,5,3,2,1
24/10/2017,1:49:22,8,13,3,7,6
06/09/2017,1:14:45,5,5,2,1,5
12/11/2017,0:34:26,1,12,2,5,4
30/03/2018,1:48:16,3,8,1,2,4
19/06/2017,1:26:26,8,12,1,2,2
21/10/2017,0:52:56,3,19,2,8,2
25/05/2017,1:58:41,3,3,1,3,2
01/01/2018,1:20:47,3,15,1,2,4
11/08/2017,0:06:11,1,10,1,5,4
02/10/2017,0:17:50,5,10,1,6,1
24/08/2017,1:53:41,8,18,1,7,4
19/07/2017,0:02:07,3,4,1,1,1
09/09/2017,1:12:41,2,21,1,3,1
15/10/2017,0:01:19,2,9,3,8,3
17/06/2017,1:21:52,3,1,2,8,5
01/10/2017,1:21:27,5,21,1,7,5
28/04/2017,0:48:11,4,20,1,7,5
22/03/2018,0:29:30,6,17,1,5,3
23/01/2018,1:36:00,6,1,1,6,1
31/12/2017,0:26:16,3,5,3,2,5
28/07/2017,0:13:16,3,12,1,7,4
07/02/2018,0:21:36,7,10,3,6,3
07/12/2017,1:35:04,2,23,3,2,5
16/05/2017,0:49:00,2,3,2,4,2
01/08/2017,0:06:33,2,8,1,3,5
22/09/2017,0:48:30,1,10,2,4,4
11/11/2017,0:24:19,4,23,3,1,5
03/07/2017,1:25:32,2,3,3,1,6
12/10/2017,0:25:31,7,1,3,2,2
14/09/2017,0:51:10,3,16,2,2,5
20/04/2017,0:30:39,4,18,1,3,6
02/10/2017,1:08:16,2,5,1,6,2
05/04/2017,1:28:49,5,11,3,7,5
15/03/2018,0:07:02,8,5,1,8,3
07/04/2017,0:22:10,8,5,3,8,2
08/08/2017,1:06:01,5,17,2,4,1
11/07/2017,0:57:38,4,24,2,3,4
31/10/2017,0:00:00,3,5,3,1,6
03/01/2018,1:14:38,6,14,2,6,3
18/02/2018,1:36:45,1,7,3,2,5
02/01/2018,1:50:04,4,6,1,1,3
05/05/2017,0:07:55,3,12,2,8,2
22/09/2017,1:38:59,1,24,2,5,6
04/06/2017,0:03:22,1,10,3,3,4
10/08/2017,1:52:49,7,4,2,8,1
26/12/2017,0:04:37,6,11,1,3,3
26/01/2018,0:25:51,6,12,1,6,1
02/01/2018,1:37:58,6,12,1,5,5
20/05/2017,0:31:52,1,13,3,3,1
18/11/2017,0:18:24,4,20,2,7,1
01/07/2017,0:39:38,2,6,1,6,2
07/12/2017,0:55:26,3,16,3,3,4
27/06/2017,0:48:32,2,17,1,3,1
31/12/2017,1:15:27,2,8,1,8,5
31/05/2017,0:44:02,4,5,2,3,4
07/10/2017,1:04:27,5,18,3,5,6
08/11/2017,0:32:41,8,20,1,4,3
25/07/2017,1:05:57,4,11,1,3,4
30/06/2017,0:54:48,3,24,3,2,6
19/09/2017,0:30:38,5,7,1,8,1
21/08/2017,0:15:21,3,2,1,6,2
16/02/2018,1:56:27,7,14,1,8,5
27/03/2018,0:46:03,3,14,1,5,5
16/08/2017,1:14:51,6,11,3,7,4
20/09/2017,1:42:04,1,11,2,8,3
25/05/2017,1:42:43,8,18,2,5,5
14/05/2017,1:32:43,6,1,2,2,3
02/08/2017,0:05:35,7,7,1,5,5
20/01/2018,0:06:40,8,11,2,6,6
30/01/2018,0:32:25,1,12,3,1,6
03/10/2017,0:25:11,5,14,2,3,4
15/03/2018,1:16:20,8,19,1,5,2
21/03/2018,1:34:22,5,23,1,1,2
06/03/2018,1:10:32,8,19,1,5,4
03/09/2017,0:31:24,7,6,1,6,4
02/06/2017,1:20:46,1,18,2,5,2
17/10/2017,0:29:23,7,1,2,4,6
29/12/2017,1:14:42,4,17,3,6,2
09/04/2017,1:04:46,7,12,1,2,3
30/11/2017,1:07:37,1,19,3,5,4
27/06/2017,1:42:44,1,11,2,4,5
13/02/2018,0:16:35,1,20,3,6,5
14/11/2017,1:21:27,7,5,3,3,2
25/09/2017,1:27:51,1,12,2,8,4
22/07/2017,1:00:35,8,7,1,5,2
03/06/2017,0:46:17,3,13,1,1,4
08/06/2017,1:17:07,7,17,2,6,5
28/04/2017,0:00:14,2,5,3,3,3
16/02/2018,0:39:33,8,2,1,6,2
13/09/2017,1:49:19,7,24,3,8,1
10/07/2017,1:08:50,4,2,1,8,1
03/09/2017,0:54:06,8,11,1,7,2
14/12/2017,1:17:14,2,16,1,2,4
20/08/2017,1:43:42,1,22,1,4,3
22/10/2017,1:08:05,4,3,1,5,2
05/12/2017,0:47:47,2,14,3,4,1
05/08/2017,0:11:00,8,24,3,8,4
03/01/2018,0:35:32,1,17,2,3,6
23/10/2017,0:54:17,6,5,2,3,5
23/11/2017,0:00:35,8,1,2,8,6
17/08/2017,1:02:45,7,1,2,8,6
22/08/2017,1:36:00,8,19,1,3,4
22/06/2017,1:21:14,4,8,3,1,5
06/05/2017,0:15:12,7,14,3,8,2
19/06/2017,0:49:02,5,4,3,2,3
20/04/2017,1:13:03,5,8,3,7,1
06/08/2017,0:02:33,8,22,1,3,6
27/03/2018,1:06:16,7,6,3,5,2
05/09/2017,1:45:15,6,11,2,2,4
10/09/2017,1:46:41,8,12,3,5,3
26/11/2017,0:39:52,5,20,3,2,4
17/01/2018,1:46:27,7,15,3,5,5
10/12/2017,1:14:10,3,3,2,6,5
24/09/2017,1:20:30,5,19,2,7,3
24/04/2017,1:45:59,4,3,1,4,2
28/07/2017,1:34:27,6,22,2,7,4
18/08/2017,0:22:08,6,2,1,4,3
25/07/2017,1:47:33,2,7,2,5,1
07/12/2017,0:29:02,4,20,1,4,1
03/08/2017,0:59:07,8,21,2,6,2
04/01/2018,0:49:49,7,13,1,7,6
10/05/2017,0:02:03,5,17,3,3,5
09/11/2017,1:16:41,5,18,1,5,1
10/07/2017,0:51:30,5,17,2,7,5
29/12/2017,1:21:36,1,16,2,1,2
08/05/2017,1:53:20,4,5,3,1,2
24/02/2018,1:11:47,4,23,1,4,6
24/02/2018,1:54:22,6,18,1,1,4
14/04/2017,0:44:18,8,20,3,3,4
27/06/2017,0:18:41,2,19,2,3,3
18/06/2017,0:11:05,4,14,1,7,1
06/01/2018,1:30:49,7,7,3,7,2
28/12/2017,0:52:49,8,14,3,6,6
29/08/2017,1:19:19,5,24,1,5,5
05/11/2017,1:19:12,6,14,2,2,4
05/06/2017,0:56:34,6,9,1,3,6
19/01/2018,0:37:08,2,3,3,3,1
16/07/2017,1:24:22,1,20,2,3,3
11/07/2017,1:16:49,3,5,1,2,3
09/10/2017,0:26:33,7,3,1,2,1
25/06/2017,1:25:39,7,18,2,4,6
23/01/2018,1:14:08,4,6,2,1,1
07/07/2017,1:57:52,1,7,3,4,4
19/09/2017,1:31:55,3,10,2,6,1
28/07/2017,0:38:00,6,7,1,7,2
24/04/2017,1:25:11,4,21,3,4,4
25/11/2017,0:46:12,7,3,2,5,3
16/10/2017,1:23:47,8,15,1,3,5
24/05/2017,1:09:56,7,14,3,3,6
25/11/2017,1:23:54,7,10,3,3,6
16/03/2018,1:30:55,1,5,1,8,5
22/06/2017,0:20:41,5,18,1,7,6
21/02/2018,1:31:09,7,23,3,1,6
23/02/2018,0:49:55,5,19,1,8,4
09/11/2017,1:49:02,5,9,3,3,2
07/06/2017,0:39:45,3,17,3,8,4
11/01/2018,1:18:07,7,8,1,3,1
07/11/2017,0:19:23,5,19,2,6,3
09/06/2017,1:34:59,6,1,2,1,3
24/01/2018,1:45:05,4,15,3,1,6
16/01/2018,0:16:09,3,22,3,3,3
20/02/2018,0:40:27,7,15,3,6,3
29/11/2017,0:56:06,4,8,2,4,4
11/04/2017,1:12:01,1,8,1,5,4
23/11/2017,1:26:10,2,1,2,4,5
16/03/2018,0:51:15,3,3,2,1,1
18/07/2017,1:06:35,6,2,1,3,2
05/06/2017,0:05:03,3,9,3,2,1
03/11/2017,0:02:15,3,3,2,3,2
12/10/2017,0:10:44,1,16,2,8,4
24/05/2017,0:25:32,3,11,1,1,6
14/06/2017,1:09:42,5,12,2,5,2
18/07/2017,1:15:55,4,16,3,6,3
03/06/2017,0:55:35,4,1,2,5,5
09/08/2017,1:42:07,2,7,1,5,1
05/07/2017,0:18:06,6,17,1,8,6
26/07/2017,1:22:45,8,14,3,8,2
09/04/2017,1:24:27,7,11,1,3,2
27/04/2017,1:46:35,8,16,1,2,4
18/12/2017,0:26:58,8,16,2,8,4
26/11/2017,0:04:41,6,9,2,1,3
22/12/2017,0:30:24,4,14,3,2,3
06/09/2017,0:36:42,4,18,2,7,6
01/07/2017,1:54:11,5,24,3,4,6
14/02/2018,1:06:54,6,3,2,5,5
28/08/2017,0:35:42,3,22,1,1,2
10/05/2017,1:44:41,6,20,1,1,2
09/06/2017,0:00:45,8,7,2,2,2
05/06/2017,0:27:21,6,21,2,1,1
22/12/2017,1:10:22,3,3,2,8,5
29/10/2017,1:06:53,4,10,3,5,6
19/12/2017,0:03:20,2,23,1,2,3
13/12/2017,1:25:44,7,19,2,5,3
25/05/2017,0:00:38,6,13,2,4,6
04/02/2018,0:44:53,3,9,2,4,4
28/06/2017,1:29:11,6,5,3,2,4
28/11/2017,0:22:24,2,2,3,3,3
05/03/2018,1:21:34,4,9,2,2,2
03/11/2017,0:29:44,7,8,1,4,4
14/10/2017,0:48:19,1,11,2,1,1
15/08/2017,1:14:35,8,6,2,6,3
04/09/2017,0:08:51,8,19,2,4,5
15/01/2018,0:18:09,8,24,2,4,1
30/10/2017,0:52:46,6,3,3,7,1
28/09/2017,1:39:36,8,14,1,6,6
07/01/2018,0:07:02,4,18,1,5,6
21/02/2018,1:28:48,4,1,2,8,2
14/05/2017,1:30:05,2,1,3,4,4
03/08/2017,0:48:44,3,24,3,1,1
02/09/2017,1:36:33,3,21,1,2,5
24/08/2017,1:00:18,7,14,1,2,6
20/04/2017,0:12:53,7,9,2,2,1
04/02/2018,0:07:37,2,4,2,8,4
28/03/2018,1:35:48,4,5,1,4,5
02/10/2017,0:08:17,1,21,2,8,3
27/09/2017,0:45:50,8,3,2,3,2
24/01/2018,1:52:41,4,13,2,2,2
05/06/2017,0:18:48,1,4,2,4,6
25/07/2017,0:10:19,4,12,3,7,2
17/12/2017,1:22:06,7,9,1,8,1
26/11/2017,1:32:41,2,4,2,5,6
25/02/2018,0:38:09,5,1,1,8,4
08/05/2017,0:06:37,7,15,1,3,2
13/09/2017,0:14:32,6,16,3,7,1
06/09/2017,1:26:17,6,21,3,4,3
09/10/2017,0:45:36,3,12,1,5,4
25/09/2017,1:53:28,3,19,3,4,6
07/10/2017,1:16:48,3,24,3,1,6
08/01/2018,1:22:52,5,21,2,8,3
30/06/2017,0:41:15,1,22,2,4,5
04/05/2017,0:57:37,4,15,1,7,2
15/05/2017,1:13:35,1,1,2,3,4
01/01/2018,0:11:03,1,13,2,5,4
13/03/2018,1:31:21,4,8,1,6,2
16/10/2017,1:19:58,7,4,3,1,1
14/08/2017,1:20:24,5,18,2,2,3
20/04/2017,0:47:49,6,21,1,4,4
15/01/2018,0:54:27,5,4,3,3,1
22/04/2017,0:14:16,6,12,2,3,6
02/01/2018,0:57:18,7,11,2,1,2
31/05/2017,0:36:58,7,4,1,7,3
02/01/2018,0:32:57,1,20,3,1,1
30/06/2017,0:59:53,8,18,3,8,4
29/09/2017,1:11:29,6,3,1,8,3
23/04/2017,0:24:47,1,1,1,1,1
21/12/2017,1:05:01,4,11,2,8,5
06/01/2018,1:50:55,3,24,2,6,2
23/03/2018,1:35:53,8,14,3,4,6
27/08/2017,0:23:57,7,18,3,3,4
27/11/2017,0:52:39,7,19,1,4,4
05/10/2017,0:11:40,8,3,2,2,5
05/06/2017,1:44:58,6,13,1,8,2
15/08/2017,1:06:20,5,8,3,7,1
23/07/2017,0:54:04,3,13,1,2,4
10/11/2017,0:47:28,3,13,1,2,2
17/06/2017,1:11:44,2,11,3,4,6
06/08/2017,0:22:15,7,11,3,5,6
17/03/2018,1:44:34,6,4,2,8,4
02/04/2018,1:41:28,4,16,2,7,2
18/06/2017,1:34:06,8,5,2,8,2
05/05/2017,0:58:47,2,2,1,2,3
02/06/2017,1:46:38,8,23,1,7,4
07/08/2017,0:48:20,4,8,2,8,5
08/01/2018,0:32:29,7,7,2,7,6
10/12/2017,1:46:50,1,23,3,7,1
28/03/2018,0:46:14,3,16,1,3,5
23/04/2017,0:13:41,6,15,3,1,2
17/07/2017,1:58:28,5,11,3,8,2
23/04/2017,1:01:04,8,20,2,2,6
25/06/2017,1:40:52,1,16,2,4,3
15/01/2018,0:30:55,1,13,2,4,4
07/12/2017,0:24:58,3,20,2,4,3
28/03/2018,1:22:14,4,17,2,1,3
23/04/2017,1:47:58,8,16,1,7,5
23/07/2017,0:24:25,8,21,2,7,4
26/05/2017,1:08:30,6,19,2,8,1
06/09/2017,1:46:07,2,12,3,8,3
20/12/2017,1:01:14,5,23,3,7,3
24/11/2017,0:58:06,4,9,2,6,1
17/02/2018,1:34:21,7,24,1,4,2
26/08/2017,0:19:17,6,14,1,4,6
14/09/2017,1:29:51,7,8,3,1,6
19/06/2017,1:24:35,7,22,1,7,6
19/05/2017,1:33:29,5,8,3,2,3
24/05/2017,1:04:34,7,23,1,7,6
16/04/2017,0:17:06,8,2,1,7,4
29/05/2017,0:28:44,8,13,1,5,4
01/01/2018,0:44:20,1,11,1,6,2
22/01/2018,1:57:48,2,18,1,7,3
22/07/2017,1:52:53,5,18,1,8,2
28/05/2017,1:36:45,6,11,3,7,6
29/04/2017,1:50:01,5,14,2,7,1
07/01/2018,1:29:21,1,17,2,6,5
04/07/2017,0:15:56,1,14,3,1,4
21/04/2017,0:29:06,2,22,2,1,2
16/11/2017,0:26:12,5,4,3,4,4
10/06/2017,1:25:57,6,16,2,2,6
01/08/2017,0:42:00,7,23,1,6,5
02/11/2017,1:41:54,1,16,3,4,4
30/07/2017,1:03:13,5,8,3,7,5
21/03/2018,1:27:26,2,18,2,4,5
01/05/2017,1:25:10,3,6,2,7,3
21/10/2017,0:40:18,6,2,3,7,6
01/12/2017,0:18:56,8,3,1,6,4
17/08/2017,0:32:58,4,21,2,7,5
20/08/2017,0:44:24,8,13,2,7,5
15/07/2017,0:42:01,5,16,1,7,1
01/08/2017,0:12:53,2,24,3,1,5
15/02/2018,1:42:05,7,3,2,3,1
23/11/2017,1:54:52,4,5,2,6,1
05/06/2017,1:18:10,5,15,1,7,3
31/08/2017,0:48:03,4,3,3,2,2
07/10/2017,0:54:16,1,18,2,3,4
09/01/2018,0:48:49,2,17,1,8,2
16/11/2017,0:40:58,7,19,1,8,5
01/08/2017,1:58:21,2,1,2,1,4
21/10/2017,0:40:18,7,9,3,2,2
18/12/2017,1:41:28,2,14,3,5,4
02/09/2017,0:28:34,4,2,2,2,1
16/10/2017,0:30:36,8,5,1,1,6
10/02/2018,0:29:46,7,2,2,5,4
23/11/2017,0:35:09,7,20,1,1,4
18/08/2017,1:15:24,8,23,1,2,5
27/04/2017,1:48:57,8,20,2,4,4
03/04/2018,1:51:51,6,18,2,8,4
04/12/2017,0:20:17,2,21,1,6,5
21/12/2017,1:30:11,1,12,1,4,4
06/05/2017,0:20:52,6,5,2,4,4
01/10/2017,1:52:42,4,14,2,6,3
